Date,Open,High,Low,Close,Adj Close,Volume
8/18/2016,185.639999,190.190002,185.639999,189.050003,189.050003,133800
8/19/2016,188.5,189.589996,186.240005,188.820007,188.820007,138600
8/22/2016,188.589996,191.339996,187.240005,189.199997,189.199997,97800
8/23/2016,189.899994,191.169998,188.490005,190.470001,190.470001,167400
8/24/2016,189.589996,193.559998,188.130005,191.789993,191.789993,158500
8/25/2016,192.229996,194.570007,190.460007,190.910004,190.910004,144000
8/26/2016,191.550003,194.979996,190.039993,192.050003,192.050003,223800
8/29/2016,191.339996,192.979996,190.050003,190.279999,190.279999,182000
8/30/2016,189.630005,190.149994,183.649994,185.059998,185.059998,206000
8/31/2016,184.470001,185.490005,182.520004,182.649994,182.649994,155800
9/1/2016,181.759995,183.899994,180.149994,182.199997,182.199997,82200
9/2/2016,182.429993,186.240005,182.300003,186.059998,186.059998,170000
9/6/2016,186.940002,186.940002,182.080002,184.149994,184.149994,151200
9/7/2016,183.279999,184.320007,181.080002,183.080002,183.080002,254600
9/8/2016,183.110001,183.110001,178.259995,179.880005,179.880005,268400
9/9/2016,178.190002,179.190002,172.570007,174.25,174.25,338700
9/12/2016,174.199997,176.5,173.380005,174.639999,174.639999,179900
9/13/2016,174.059998,174.559998,161.770004,168.5,168.5,475000
9/14/2016,169.570007,169.860001,163.899994,165.169998,165.169998,228900
9/15/2016,165.119995,165.529999,163.570007,164.5,164.5,237200
9/16/2016,162.860001,165.550003,159.009995,162.149994,162.149994,366200
9/19/2016,162.660004,162.660004,157.619995,158.190002,158.190002,160200
9/20/2016,158.440002,158.440002,151.169998,153.399994,153.399994,350000
9/21/2016,151.740005,153.850006,146.869995,151.059998,151.059998,516400
9/22/2016,151.979996,154.789993,150.509995,151.320007,151.320007,249200
9/23/2016,151.179993,154.869995,149.740005,152.300003,152.300003,183100
9/26/2016,151.119995,152.520004,149.729996,149.759995,149.759995,263600
9/27/2016,149.639999,153.440002,149.639999,150.289993,150.289993,221700
9/28/2016,150.949997,152.619995,148.100006,150.789993,150.789993,218300
9/29/2016,150.619995,152.479996,148.75,151.610001,151.610001,192500
9/30/2016,150.970001,156.75,150.970001,155.259995,155.259995,261700
10/3/2016,154.880005,155.759995,153.149994,154.660004,154.660004,213900
10/4/2016,154.559998,156.270004,151.949997,153.300003,153.300003,171000
10/5/2016,154.179993,156.919998,153.089996,155.029999,155.029999,147300
10/6/2016,153.899994,156.389999,152.039993,155.470001,155.470001,111600
10/7/2016,155.089996,157.630005,155.089996,157.440002,157.440002,129200
10/10/2016,156.710007,157.429993,155.089996,156.899994,156.899994,145400
10/11/2016,157.470001,159.589996,157.130005,158.220001,158.220001,135800
10/12/2016,158.850006,164.699997,158.399994,162.800003,162.800003,205300
10/13/2016,161.460007,164.600006,160.100006,163.179993,163.179993,194800
10/14/2016,157.990005,159.639999,152,155.410004,155.410004,465200
10/17/2016,156.550003,156.630005,153.199997,155.100006,155.100006,233900
10/18/2016,157,159.779999,156.699997,158.100006,158.100006,220800
10/19/2016,158,161,156,160.649994,160.649994,245700
10/20/2016,160.699997,161.300003,154.350006,156.25,156.25,385800
10/21/2016,149.100006,165.399994,145.300003,163,163,944600
10/24/2016,165,167.149994,163,165.199997,165.199997,380300
10/25/2016,166.5,166.800003,162.5,163.199997,163.199997,231700
10/26/2016,163.600006,164.240005,158.199997,159.399994,159.399994,197900
10/27/2016,159.899994,160.949997,155,156,156,201200
10/28/2016,155.899994,159.550003,155.850006,157.600006,157.600006,168400
10/31/2016,157.449997,159,154.800003,155.25,155.25,141700
11/1/2016,155.199997,156.25,154.75,155.600006,155.600006,178000
11/2/2016,155.649994,158.5,155.25,155.550003,155.550003,161000
11/3/2016,155.600006,156.800003,154.699997,155.600006,155.600006,202200
11/4/2016,156.649994,158.300003,155.449997,156.800003,156.800003,173600
11/7/2016,159.100006,160.350006,157.600006,160.050003,160.050003,157400
11/8/2016,160.100006,163.800003,158.710007,162.649994,162.649994,185000
11/9/2016,157.75,165.649994,157.050003,164.149994,164.149994,222300
11/10/2016,164.050003,168.5,162.820007,168.350006,168.350006,235200
11/11/2016,168.050003,175.949997,167,173.449997,173.449997,295700
11/14/2016,174.5,176.5,172.850006,175.300003,175.300003,275200
11/15/2016,175.5,176.639999,170.399994,171.75,171.75,257500
11/16/2016,171.149994,172.100006,167.100006,167.350006,167.350006,160000
11/17/2016,166.949997,168.399994,162.800003,165.199997,165.199997,206600
11/18/2016,164.850006,166.850006,164.740005,165.800003,165.800003,106300
11/21/2016,165.850006,170.600006,165.850006,169.350006,169.350006,106900
11/22/2016,169.300003,172.449997,168.800003,172.300003,172.300003,106200
11/23/2016,171.649994,174.699997,171.5,174.050003,174.050003,124700
11/25/2016,174.699997,176.399994,174.300003,174.899994,174.899994,44000
11/28/2016,175.550003,178,174.479996,177.699997,177.699997,108600
11/29/2016,177.550003,180.449997,176.449997,178,178,217200
11/30/2016,178.100006,179.300003,172.949997,173.100006,173.100006,178900
12/1/2016,172.699997,174.649994,170.009995,170.699997,170.699997,159900
12/2/2016,170.550003,174.899994,170.550003,173,173,113900
12/5/2016,173.25,176.669998,173.25,175,175,122100
12/6/2016,174.550003,175.300003,171.699997,174.399994,174.399994,115700
12/7/2016,174.149994,176.350006,172.899994,175.75,175.75,130000
12/8/2016,175.399994,176.050003,171.550003,174.949997,174.949997,146300
12/9/2016,174.600006,176.5,172.100006,173.550003,173.550003,181800
12/12/2016,173.5,173.5,167.860001,172.149994,172.149994,158300
12/13/2016,171.949997,172.399994,169,171.800003,171.800003,171000
12/14/2016,171.449997,173.149994,168.429993,169.350006,169.350006,143400
12/15/2016,169.050003,169.929993,167.399994,169.199997,169.199997,152900
12/16/2016,169.050003,170.699997,164.649994,170.25,170.25,250000
12/19/2016,170.949997,173.850006,170.75,172.199997,172.199997,168100
12/20/2016,171.949997,172.300003,168.199997,169.100006,169.100006,144200
12/21/2016,168.649994,170.850006,167,167.350006,167.350006,98800
12/22/2016,167.100006,167.75,164.350006,166.649994,166.649994,123000
12/23/2016,166.899994,171.300003,166.850006,169.600006,169.600006,87300
12/27/2016,169.149994,172.5,169,171.600006,171.600006,75900
12/28/2016,171.5,172.5,168.649994,169.300003,169.300003,100700
12/29/2016,169.75,170.899994,167.899994,169.949997,169.949997,109100
12/30/2016,170,170.050003,167.899994,169.850006,169.850006,107000
1/3/2017,170.699997,171.75,167.699997,170.399994,170.399994,142400
1/4/2017,171.300003,175.600006,170.949997,174.899994,174.899994,95700
1/5/2017,173.399994,174.800003,171.949997,172.25,172.25,81300
1/6/2017,172.5,174.179993,171.199997,171.350006,171.350006,76100
1/9/2017,164.449997,167.100006,157.550003,161.300003,161.300003,340600
1/10/2017,161,162.800003,159.800003,160.600006,160.600006,159300
1/11/2017,160.949997,160.949997,156.300003,156.600006,156.600006,177600
1/12/2017,156.600006,157.949997,154.600006,157.300003,157.300003,153600
1/13/2017,157.600006,159.399994,156.899994,158.600006,158.600006,62500
1/17/2017,158.449997,160,156.5,156.949997,156.949997,113500
